name,diameter,weight,red,green,blue
1,11.18,193.08,152,71,9
1,11.18,193.06,149,51,8
1,11.18,193.06,149,67,5
1,11.19,193.13,143,86,24
1,11.18,193.06,152,77,17
1,11.18,193.03,165,74,9
1,11.18,193.02,141,65,14
1,11.18,193.01,159,70,56
1,11.18,192.99,149,68,2
1,11.18,192.98,138,69,23
1,11.18,192.97,161,46,19
1,11.18,192.97,139,62,10
1,11.18,193.03,137,76,21
1,11.17,192.75,172,53,2
1,11.21,193.62,171,80,9
1,11.21,193.63,148,67,36
1,11.24,194.31,156,75,19
1,11.24,194.31,174,60,16
1,11.24,194.3,135,59,13
1,11.24,194.27,163,64,12
1,11.24,194.26,152,66,36
1,11.24,194.24,158,88,3
1,11.24,194.24,147,54,36
1,11.24,194.23,142,70,12
1,11.24,194.23,151,86,2
1,11.24,194.21,147,75,2
1,11.24,194.21,163,65,15
1,11.24,194.21,139,75,24
1,11.24,194.19,150,64,2
1,11.24,194.18,175,83,24
1,11.24,194.17,146,68,30
1,11.24,194.32,178,72,24
1,11.24,194.32,148,46,6
1,11.24,194.32,136,70,18
1,11.24,194.32,165,49,11
1,11.25,194.45,148,64,10
1,11.25,194.45,151,70,2
1,11.25,194.44,142,67,17
1,11.25,194.43,156,84,9
1,11.25,194.43,147,80,3
1,11.25,194.42,159,69,12
1,11.25,194.41,143,75,2
1,11.23,194.17,164,78,32
1,11.25,194.41,160,83,12
1,11.25,194.4,144,67,21
1,11.25,194.39,143,66,8
1,11.25,194.38,144,75,31
1,11.25,194.36,142,70,18
1,11.24,194.34,163,63,2
1,11.24,194.34,153,74,13
1,11.24,194.32,156,64,6
1,11.25,194.41,133,68,14
1,11.21,193.63,147,75,17
1,11.23,194.16,160,74,17
1,11.23,194.14,146,66,2
1,11.22,193.81,157,60,2
1,11.22,193.78,166,47,25
1,11.22,193.76,156,66,12
1,11.22,193.76,143,66,3
1,11.22,193.74,155,72,15
1,11.22,193.74,149,70,10
1,11.22,193.74,139,57,23
1,11.22,193.73,138,77,12
1,11.22,193.71,145,71,19
1,11.22,193.7,158,73,4
1,11.22,193.67,146,64,21
1,11.21,193.67,153,58,8
1,11.21,193.67,156,67,30
1,11.21,193.64,150,89,19
1,11.21,193.64,156,91,22
1,11.22,193.81,158,57,25
1,11.22,193.83,159,73,25
1,11.22,193.84,144,73,23
1,11.22,193.84,150,94,27
1,11.23,194.14,142,83,20
1,11.23,194.11,147,69,19
1,11.23,194.08,168,67,12
1,11.23,194.07,156,89,17
1,11.23,194.02,142,77,11
1,11.23,194.02,139,89,25
1,11.23,193.98,142,75,15
1,11.23,194.15,141,82,36
1,11.23,193.96,152,75,18
1,11.22,193.91,149,71,2
1,11.22,193.9,158,84,13
1,11.22,193.89,140,85,13
1,11.22,193.89,143,64,30
1,11.22,193.89,147,83,13
1,11.22,193.87,153,73,27
1,11.22,193.85,154,73,24
1,11.23,193.93,156,67,27
1,11.25,194.46,155,102,14
1,11.16,192.75,146,81,33
1,11.16,192.71,148,71,2
1,11.1,191.79,166,62,15
1,11.1,191.79,155,80,12
1,11.1,191.78,139,84,35
1,11.1,191.77,159,69,17
1,11.1,191.76,147,70,21
1,11.1,191.75,158,72,2
1,11.09,191.74,143,75,18
1,11.09,191.74,152,75,16
1,11.09,191.73,162,49,24
1,11.09,191.73,149,68,17
1,11.09,191.72,155,60,18
1,11.09,191.71,164,58,33
1,11.09,191.71,153,68,7
1,11.09,191.71,144,70,18
1,11.09,191.71,161,86,5
1,11.1,191.8,153,68,2
1,11.1,191.81,148,73,17
1,11.1,191.81,153,55,3
1,11.1,191.83,143,56,39
1,11.11,191.97,153,73,18
1,11.11,191.96,167,71,8
1,11.11,191.95,160,44,26
1,11.11,191.95,148,69,28
1,11.11,191.94,143,74,24
1,11.11,191.93,158,83,10
1,11.11,191.93,143,73,11
1,11.09,191.7,151,78,8
1,11.11,191.93,165,76,8
1,11.11,191.89,163,81,26
1,11.1,191.89,155,67,20
1,11.1,191.86,137,67,5
1,11.1,191.86,153,79,17
1,11.1,191.85,141,60,26
1,11.1,191.85,151,61,2
1,11.1,191.84,156,77,14
1,11.11,191.9,163,62,20
1,11.11,191.97,157,72,34
1,11.09,191.69,155,61,2
1,11.09,191.64,155,76,5
1,11.08,191.47,146,60,10
1,11.08,191.46,147,64,2
1,11.08,191.45,161,69,16
1,11.08,191.42,165,80,20
1,11.07,191.38,151,68,19
1,11.07,191.37,149,89,24
1,11.07,191.35,148,67,15
1,11.07,191.32,168,60,33
1,11.07,191.31,153,74,21
1,11.07,191.3,151,71,6
1,11.07,191.3,152,74,25
1,11.07,191.29,134,70,13
1,11.07,191.27,149,71,22
1,11.07,191.27,144,60,2
1,11.07,191.24,150,65,13
1,11.08,191.48,158,67,16
1,11.08,191.49,137,70,40
1,11.08,191.49,163,86,34
1,11.08,191.5,152,63,12
1,11.09,191.63,156,72,21
1,11.09,191.63,154,50,2
1,11.09,191.63,151,59,3
1,11.09,191.62,151,88,2
1,11.09,191.62,149,75,24
1,11.08,191.61,153,78,28
1,11.08,191.6,154,67,11
1,11.09,191.65,174,69,10
1,11.08,191.6,131,79,8
1,11.08,191.57,147,96,4
1,11.08,191.53,150,73,2
1,11.08,191.53,161,79,9
1,11.08,191.52,148,58,20
1,11.08,191.51,165,73,20
1,11.08,191.51,154,75,3
1,11.08,191.51,153,76,24
1,11.08,191.6,140,72,19
1,11.16,192.72,141,66,11
1,11.11,191.98,138,67,15
1,11.11,192.02,140,96,28
1,11.15,192.58,143,71,6
1,11.15,192.56,148,81,15
1,11.15,192.55,147,79,20
1,11.14,192.54,153,62,15
1,11.14,192.54,145,70,6
1,11.14,192.53,149,68,20
1,11.14,192.52,155,51,8
1,11.14,192.52,169,59,29
1,11.14,192.52,144,72,2
1,11.14,192.51,135,73,6
1,11.14,192.49,168,85,2
1,11.14,192.49,146,68,39
1,11.14,192.48,149,78,10
1,11.14,192.47,147,60,2
1,11.14,192.46,160,51,2
1,11.15,192.58,152,66,14
1,11.15,192.58,160,57,24
1,11.15,192.59,164,79,13
1,11.15,192.59,164,73,18
1,11.16,192.7,156,73,18
1,11.16,192.7,129,69,25
1,11.16,192.68,151,68,27
1,11.16,192.66,167,70,20
1,11.16,192.65,143,75,5
1,11.16,192.65,148,76,23
1,11.16,192.64,138,80,11
1,11.14,192.46,144,64,3
1,11.15,192.63,153,73,29
1,11.15,192.63,155,77,18
1,11.15,192.62,146,83,13
1,11.15,192.62,155,68,22
1,11.15,192.61,146,65,8
1,11.15,192.6,157,61,29
1,11.15,192.6,135,58,18
1,11.15,192.59,158,53,2
1,11.15,192.63,153,72,19
1,11.11,192.02,159,81,17
1,11.14,192.43,143,89,6
1,11.14,192.42,150,69,9
1,11.12,192.21,146,43,12
1,11.12,192.2,155,82,23
1,11.12,192.2,143,73,26
1,11.12,192.18,155,71,19
1,11.12,192.17,147,74,16
1,11.12,192.15,126,53,2
1,11.12,192.13,139,65,2
1,11.12,192.13,157,75,7
1,11.11,192.1,168,81,12
1,11.11,192.09,148,60,11
1,11.11,192.07,154,70,34
1,11.11,192.07,178,75,17
1,11.11,192.05,160,64,14
1,11.11,192.04,136,75,22
1,11.11,192.03,138,75,29
1,11.12,192.21,141,58,2
1,11.12,192.22,157,67,13
1,11.12,192.22,150,60,27
1,11.12,192.24,163,71,3
1,11.14,192.41,138,74,13
1,11.13,192.41,152,73,11
1,11.13,192.41,134,75,20
1,11.13,192.4,166,71,10
1,11.13,192.39,164,66,8
1,11.13,192.39,160,82,2
1,11.13,192.38,149,67,21
1,11.14,192.42,160,82,4
1,11.13,192.37,147,74,21
1,11.13,192.34,156,63,24
1,11.13,192.28,134,78,14
1,11.13,192.28,160,70,16
1,11.13,192.27,149,86,10
1,11.13,192.27,154,80,34
1,11.13,192.24,148,72,31
1,11.12,192.24,155,66,10
1,11.13,192.36,151,71,2
1,11.25,194.46,156,79,34
1,11.25,194.48,170,50,9
1,11.25,194.48,159,81,5
1,11.38,196.49,147,80,22
1,11.38,196.48,150,50,2
1,11.38,196.48,156,83,20
1,11.38,196.46,161,68,27
1,11.38,196.46,144,61,26
1,11.38,196.45,173,88,35
1,11.37,196.43,166,84,16
1,11.37,196.42,160,56,8
1,11.37,196.41,147,59,16
1,11.37,196.41,147,79,21
1,11.37,196.4,148,64,22
1,11.37,196.39,174,60,23
1,11.37,196.38,170,57,11
1,11.37,196.38,139,63,35
1,11.37,196.37,149,60,22
1,11.38,196.49,156,71,2
1,11.38,196.51,142,59,14
1,11.38,196.52,157,70,27
1,11.38,196.52,146,72,9
1,11.39,196.67,140,68,2
1,11.39,196.66,148,79,33
1,11.39,196.64,162,80,2
1,11.39,196.63,135,73,27
1,11.38,196.6,136,86,7
1,11.38,196.6,152,95,25
1,11.38,196.59,149,64,25
1,11.37,196.37,136,83,2
1,11.38,196.56,165,74,20
1,11.38,196.56,146,63,38
1,11.38,196.55,149,52,2
1,11.38,196.55,149,67,2
1,11.38,196.55,152,65,15
1,11.38,196.54,152,54,19
1,11.38,196.53,149,73,3
1,11.38,196.52,166,61,23
1,11.38,196.56,152,68,13
1,11.39,196.67,160,69,15
1,11.37,196.36,145,74,3
1,11.37,196.35,130,72,12
1,11.36,196.17,153,78,18
1,11.36,196.16,152,56,7
1,11.36,196.14,152,71,21
1,11.36,196.13,153,70,20
1,11.36,196.12,143,74,10
1,11.35,196.11,168,82,9
1,11.35,196.1,172,65,10
1,11.35,196.09,136,56,2
1,11.35,196.09,172,47,2
1,11.35,196.09,148,68,5
1,11.35,196.08,154,71,15
1,11.35,196.08,139,78,19
1,11.35,196.08,143,75,17
1,11.35,196.07,156,74,13
1,11.35,196.05,140,73,4
1,11.36,196.17,144,51,13
1,11.36,196.17,168,80,15
1,11.36,196.18,119,80,20
1,11.36,196.18,142,75,14
1,11.37,196.34,150,75,19
1,11.37,196.33,147,61,7
1,11.37,196.32,154,83,15
1,11.37,196.31,166,73,11
1,11.37,196.3,165,77,13
1,11.37,196.29,143,63,5
1,11.37,196.29,149,62,25
1,11.37,196.36,141,66,2
1,11.37,196.29,156,82,19
1,11.36,196.29,134,78,2
1,11.36,196.28,160,70,12
1,11.36,196.27,148,71,18
1,11.36,196.26,169,57,18
1,11.36,196.26,147,63,17
1,11.36,196.23,155,95,22
1,11.36,196.2,154,74,2
1,11.37,196.29,165,67,15
1,11.35,196.04,140,80,14
1,11.39,196.67,138,78,2
1,11.39,196.7,149,66,12
1,11.44,197.17,164,78,20
1,11.44,197.16,155,67,15
1,11.44,197.14,162,85,22
1,11.44,197.14,151,61,10
1,11.44,197.14,149,62,21
1,11.43,197.13,155,45,31
1,11.43,197.13,157,86,10
1,11.43,197.12,128,70,18
1,11.43,197.11,151,80,33
1,11.43,197.11,155,68,28
1,11.43,197.11,141,68,20
1,11.43,197.1,162,95,15
1,11.43,197.09,138,72,8
1,11.43,197.06,154,72,19
1,11.43,197.06,152,67,26
1,11.44,197.18,151,85,13
1,11.44,197.18,151,86,12
1,11.44,197.2,152,55,25
1,11.44,197.21,164,72,20
1,11.45,197.4,154,68,2
1,11.45,197.4,147,64,14
1,11.45,197.38,149,71,14
1,11.45,197.37,154,69,9
1,11.45,197.34,164,61,8
1,11.44,197.31,164,90,25
1,11.44,197.29,146,77,17
1,11.43,197.05,167,75,15
1,11.44,197.29,137,49,2
1,11.44,197.28,155,77,26
1,11.44,197.26,155,62,7
1,11.44,197.26,142,57,19
1,11.44,197.26,129,82,12
1,11.44,197.25,167,71,21
1,11.44,197.23,137,54,41
1,11.44,197.22,172,66,2
1,11.44,197.28,161,69,7
1,11.39,196.69,153,78,12
1,11.42,197.05,153,66,24
1,11.42,197.0,163,61,23
1,11.41,196.8,136,68,25
1,11.41,196.78,159,59,29
1,11.41,196.78,144,69,20
1,11.41,196.77,148,59,14
1,11.41,196.76,146,58,17
1,11.4,196.75,145,87,16
1,11.4,196.72,158,69,2
1,11.4,196.72,153,76,10
1,11.4,196.72,150,70,18
1,11.4,196.72,154,98,2
1,11.4,196.71,137,49,18
1,11.4,196.7,140,71,6
1,11.39,196.7,141,76,24
1,11.39,196.7,174,72,25
1,11.39,196.7,146,79,8
1,11.41,196.81,149,73,2
1,11.41,196.81,167,68,15
1,11.41,196.81,142,76,25
1,11.41,196.82,158,79,6
1,11.42,196.99,150,80,22
1,11.42,196.99,146,71,17
1,11.42,196.98,160,45,2
1,11.42,196.97,154,64,16
1,11.42,196.97,156,64,21
1,11.42,196.97,155,56,8
1,11.42,196.97,154,83,10
1,11.42,197.02,140,56,20
1,11.42,196.96,151,56,22
1,11.42,196.96,158,74,17
1,11.42,196.92,149,75,5
1,11.42,196.89,145,73,13
1,11.41,196.86,155,77,26
1,11.41,196.85,158,87,15
1,11.41,196.83,166,75,13
1,11.41,196.83,167,71,29
1,11.42,196.96,128,87,16
1,11.35,196.01,156,45,19
1,11.35,196.01,177,75,23
1,11.35,195.99,161,74,14
1,11.28,194.88,136,59,6
1,11.28,194.87,162,78,9
1,11.28,194.86,129,84,29
1,11.28,194.86,138,72,20
1,11.28,194.85,149,69,21
1,11.28,194.83,146,56,11
1,11.28,194.83,153,67,12
1,11.28,194.83,149,69,21
1,11.28,194.83,156,84,28
1,11.28,194.82,155,61,21
1,11.28,194.82,138,75,20
1,11.28,194.81,139,56,34
1,11.27,194.81,169,70,11
1,11.27,194.77,165,78,24
1,11.27,194.77,137,77,7
1,11.28,194.89,119,66,19
1,11.29,194.91,144,50,8
1,11.29,194.92,153,86,12
1,11.29,194.93,156,86,24
1,11.3,195.05,155,61,2
1,11.3,195.05,151,72,31
1,11.3,195.05,154,60,8
1,11.3,195.04,160,65,20
1,11.29,195.04,176,72,19
1,11.29,195.04,171,67,7
1,11.29,195.03,150,64,25
1,11.27,194.77,145,31,23
1,11.29,195.03,147,78,9
1,11.29,195.01,154,68,2
1,11.29,194.99,158,80,24
1,11.29,194.98,145,78,17
1,11.29,194.98,147,63,32
1,11.29,194.98,138,58,16
1,11.29,194.97,151,65,14
1,11.29,194.94,155,75,18
1,11.29,195.03,156,67,2
1,11.3,195.07,154,83,6
1,11.27,194.76,139,75,5
1,11.27,194.72,145,75,27
1,11.26,194.58,157,53,20
1,11.26,194.57,170,57,25
1,11.26,194.57,160,67,7
1,11.26,194.57,157,75,33
1,11.26,194.57,145,69,2
1,11.26,194.56,142,71,16
1,11.26,194.56,155,69,2
1,11.26,194.56,153,72,21
1,11.25,194.54,132,71,26
1,11.25,194.54,160,63,25
1,11.25,194.53,148,55,17
1,11.25,194.52,137,70,16
1,11.25,194.5,145,72,30
1,11.25,194.49,137,65,23
1,11.25,194.49,143,65,31
1,11.26,194.59,158,79,28
1,11.26,194.63,142,73,14
1,11.26,194.63,133,60,3
1,11.26,194.63,159,70,2
1,11.27,194.71,137,79,11
1,11.27,194.71,154,62,20
1,11.27,194.7,159,76,5
1,11.27,194.7,148,71,18
1,11.27,194.69,160,81,15
1,11.27,194.67,143,68,2
1,11.27,194.66,168,71,30
1,11.27,194.75,151,73,23
1,11.27,194.66,161,62,13
1,11.27,194.66,155,65,2
1,11.27,194.65,149,77,5
1,11.27,194.65,141,85,19
1,11.26,194.65,150,82,19
1,11.26,194.65,159,70,2
1,11.26,194.64,142,76,30
1,11.26,194.63,147,69,17
1,11.27,194.66,162,42,29
1,11.3,195.07,171,98,4
1,11.3,195.09,153,69,23
1,11.3,195.1,141,75,25
1,11.33,195.68,144,55,13
1,11.33,195.68,151,69,13
1,11.33,195.68,121,89,2
1,11.33,195.67,159,67,25
1,11.33,195.67,138,72,16
1,11.33,195.66,164,75,2
1,11.32,195.66,148,81,23
1,11.32,195.65,153,68,27
1,11.32,195.65,143,66,18
1,11.32,195.64,148,76,18
1,11.32,195.62,137,72,12
1,11.32,195.62,140,78,2
1,11.32,195.6,149,64,3
1,11.32,195.6,165,67,5
1,11.32,195.59,154,53,2
1,11.33,195.68,148,73,28
1,11.33,195.68,151,65,22
1,11.34,195.69,143,83,2
1,11.34,195.71,158,77,15
1,11.35,195.96,142,69,17
1,11.34,195.95,137,64,31
1,11.34,195.93,162,77,2
1,11.34,195.92,154,53,28
1,11.34,195.89,158,68,19
1,11.34,195.89,142,65,10
1,11.34,195.87,155,75,12
1,11.32,195.58,151,61,24
1,11.34,195.86,157,74,34
1,11.34,195.84,145,59,22
1,11.34,195.82,149,61,21
1,11.34,195.82,144,87,14
1,11.34,195.81,144,78,11
1,11.34,195.75,126,73,4
1,11.34,195.73,148,72,3
1,11.34,195.72,149,73,14
1,11.34,195.85,171,80,7
1,11.32,195.57,136,71,14
1,11.32,195.57,159,72,16
1,11.32,195.56,158,78,10
1,11.31,195.28,170,74,17
1,11.31,195.24,159,61,25
1,11.31,195.23,151,71,8
1,11.31,195.23,159,85,13
1,11.31,195.23,147,68,13
1,11.3,195.19,148,80,32
1,11.3,195.19,157,75,2
1,11.31,195.28,164,63,4
1,11.3,195.17,159,82,35
1,11.3,195.14,156,72,3
1,11.3,195.14,147,70,19
1,11.3,195.14,145,86,20
1,11.3,195.13,161,75,18
1,11.3,195.13,156,83,13
1,11.3,195.13,136,70,27
1,11.3,195.1,137,75,45
1,11.3,195.16,148,63,14
1,11.07,191.23,145,70,6
1,11.31,195.3,152,64,27
1,11.31,195.34,163,80,2
1,11.32,195.55,151,93,14
1,11.32,195.55,135,70,43
1,11.31,195.54,151,80,28
1,11.31,195.49,158,53,3
1,11.31,195.48,166,73,22
1,11.31,195.48,138,61,11
1,11.31,195.45,141,65,27
1,11.31,195.34,147,58,28
1,11.31,195.44,148,74,27
1,11.31,195.42,151,73,24
1,11.31,195.42,145,93,10
1,11.31,195.4,151,71,20
1,11.31,195.4,145,53,5
1,11.31,195.38,165,73,26
1,11.31,195.37,153,78,15
1,11.31,195.35,142,47,14
1,11.31,195.42,173,63,43
1,11.07,191.23,127,73,31
1,11.07,191.21,166,71,23
1,11.07,191.2,150,72,27
1,10.81,186.87,148,66,8
1,10.81,186.85,165,52,2
1,10.81,186.84,172,74,8
1,10.8,186.79,143,75,15
1,10.8,186.78,149,82,8
1,10.8,186.77,167,77,4
1,10.8,186.77,159,63,18
1,10.8,186.77,159,58,21
1,10.8,186.76,166,70,2
1,10.8,186.74,161,79,12
1,10.8,186.73,142,68,25
1,10.8,186.72,141,61,2
1,10.8,186.7,146,69,5
1,10.8,186.69,137,74,14
1,10.8,186.68,145,75,29
1,10.81,186.88,145,76,27
1,10.81,186.91,144,73,14
1,10.81,186.95,159,62,2
1,10.81,186.96,127,76,10
1,10.82,187.14,159,68,17
1,10.81,187.14,153,75,14
1,10.81,187.14,163,93,29
1,10.81,187.11,143,75,6
1,10.81,187.1,136,61,9
1,10.81,187.09,166,75,26
1,10.81,187.07,167,50,2
1,10.8,186.67,156,66,27
1,10.81,187.06,153,77,7
1,10.81,187.05,164,74,25
1,10.81,187.03,134,75,25
1,10.81,187.02,148,88,17
1,10.81,187.01,168,79,26
1,10.81,186.99,144,59,11
1,10.81,186.99,141,65,2
1,10.81,186.97,144,64,23
1,10.81,187.05,131,72,12
1,10.82,187.15,156,53,2
1,10.79,186.67,153,67,16
1,10.79,186.66,147,64,15
1,10.78,186.42,148,69,2
1,10.78,186.42,148,85,17
1,10.78,186.42,157,81,21
1,10.78,186.41,141,57,7
1,10.78,186.4,150,68,9
1,10.78,186.39,162,74,21
1,10.77,186.38,160,65,8
1,10.77,186.37,147,70,17
1,10.77,186.37,145,66,7
1,10.77,186.36,158,44,29
1,10.77,186.35,150,76,2
1,10.77,186.34,161,82,15
1,10.77,186.33,124,78,24
1,10.77,186.33,140,70,21
1,10.77,186.32,142,78,10
1,10.78,186.43,135,74,32
1,10.78,186.43,156,63,16
1,10.78,186.45,159,59,13
1,10.78,186.46,153,74,7
1,10.79,186.64,123,71,5
1,10.79,186.61,150,99,21
1,10.79,186.6,152,70,8
1,10.79,186.59,165,63,14
1,10.79,186.59,150,87,14
1,10.79,186.57,144,69,9
1,10.79,186.57,149,71,6
1,10.79,186.67,152,70,2
1,10.79,186.57,140,67,17
1,10.79,186.55,166,59,15
1,10.79,186.55,167,60,7
1,10.79,186.52,132,51,7
1,10.79,186.5,151,98,12
1,10.79,186.49,133,67,5
1,10.79,186.48,150,90,13
1,10.78,186.47,142,67,13
1,10.79,186.56,169,56,12
1,10.77,186.32,158,72,19
1,10.82,187.16,166,79,2
1,10.82,187.16,156,81,26
1,10.86,187.85,146,58,29
1,10.86,187.84,148,79,13
1,10.85,187.83,142,64,22
1,10.85,187.81,155,61,20
1,10.85,187.81,157,67,18
1,10.85,187.79,155,79,18
1,10.85,187.79,154,62,30
1,10.85,187.78,150,75,5
1,10.85,187.77,143,74,2
1,10.85,187.77,153,71,33
1,10.85,187.76,151,74,25
1,10.85,187.74,141,65,23
1,10.85,187.74,138,53,16
1,10.84,187.72,138,76,12
1,10.84,187.71,160,58,7
1,10.86,187.86,144,73,19
1,10.86,187.86,166,76,16
1,10.86,187.87,159,69,2
1,10.86,187.87,150,78,11
1,10.87,188.03,170,75,2
1,10.87,188.03,157,75,10
1,10.87,188.01,139,50,4
1,10.86,188.0,147,83,21
1,10.86,187.99,156,75,30
1,10.86,187.98,152,75,16
1,10.86,187.98,149,53,18
1,10.84,187.69,141,68,10
1,10.86,187.97,166,72,37
1,10.86,187.92,147,66,23
1,10.86,187.91,152,84,5
1,10.86,187.9,161,59,13
1,10.86,187.9,151,83,15
1,10.86,187.9,137,67,26
1,10.86,187.89,157,72,13
1,10.86,187.89,154,72,26
1,10.86,187.96,141,68,13
1,10.82,187.16,139,62,2
1,10.84,187.69,151,47,31
1,10.84,187.66,159,76,27
1,10.83,187.39,151,68,6
1,10.83,187.36,155,56,3
1,10.83,187.36,135,63,2
1,10.82,187.33,147,73,11
1,10.82,187.32,132,81,29
1,10.82,187.31,149,64,31
1,10.82,187.31,164,69,21
1,10.82,187.3,133,51,22
1,10.82,187.27,143,71,10
1,10.82,187.27,137,83,15
1,10.82,187.26,148,63,2
1,10.82,187.24,149,63,16
1,10.82,187.19,151,80,14
1,10.82,187.18,137,83,31
1,10.82,187.17,156,71,25
1,10.83,187.39,145,70,19
1,10.83,187.4,154,76,2
1,10.83,187.41,157,85,22
1,10.83,187.41,160,78,2
1,10.84,187.64,155,69,12
1,10.84,187.64,151,68,8
1,10.84,187.63,175,60,22
1,10.84,187.62,153,79,16
1,10.84,187.61,166,59,36
1,10.84,187.59,145,56,7
1,10.84,187.57,151,79,2
1,10.84,187.68,146,56,13
1,10.84,187.57,164,53,6
1,10.83,187.56,158,62,24
1,10.83,187.55,144,70,19
1,10.83,187.55,148,67,18
1,10.83,187.55,148,67,7
1,10.83,187.5,162,45,12
1,10.83,187.43,152,74,18
1,10.83,187.42,146,69,2
1,10.83,187.56,136,71,6
1,10.77,186.3,163,65,27
1,10.77,186.28,160,68,16
1,10.77,186.28,142,80,17
1,10.7,184.96,165,71,7
1,10.7,184.93,145,65,28
1,10.7,184.93,161,69,16
1,10.7,184.87,164,68,14
1,10.7,184.87,160,99,29
1,10.7,184.85,164,73,14
1,10.69,184.85,156,52,12
1,10.69,184.81,139,71,5
1,10.69,184.81,153,88,23
1,10.69,184.78,135,49,7
1,10.69,184.77,147,74,7
1,10.69,184.77,160,71,5
1,10.69,184.76,159,74,27
1,10.69,184.75,144,61,11
1,10.69,184.75,147,55,9
1,10.7,184.97,169,66,19
1,10.7,184.97,144,56,10
1,10.7,184.98,158,60,15
1,10.7,184.99,155,55,13
1,10.72,185.19,169,78,21
1,10.72,185.18,144,82,10
1,10.71,185.18,132,75,9
1,10.71,185.18,141,73,33
1,10.71,185.17,132,83,21
1,10.71,185.17,140,70,12
1,10.71,185.13,150,74,2
1,10.69,184.75,165,75,18
1,10.71,185.06,161,60,19
1,10.71,185.06,166,71,6
1,10.71,185.05,154,59,26
1,10.71,185.05,138,66,8
1,10.7,185.03,143,65,13
1,10.7,185.01,142,50,30
1,10.7,185.01,151,73,21
1,10.7,184.99,151,71,2
1,10.71,185.06,155,56,38
1,10.72,185.19,152,86,10
1,10.69,184.74,156,72,13
1,10.69,184.73,144,66,25
1,10.67,184.49,152,60,4
1,10.67,184.49,159,49,13
1,10.67,184.48,143,67,17
1,10.67,184.47,175,67,24
1,10.67,184.47,154,66,14
1,10.67,184.46,151,86,12
1,10.67,184.46,140,40,6
1,10.67,184.44,158,65,21
1,10.67,184.39,156,74,6
1,10.67,184.38,140,82,32
1,10.67,184.37,165,81,28
1,10.66,184.37,168,63,8
1,10.66,184.37,166,60,18
1,10.66,184.36,146,79,26
1,10.66,184.35,142,86,11
1,10.67,184.5,142,73,12
1,10.68,184.5,136,69,15
1,10.68,184.53,148,58,20
1,10.68,184.53,157,75,11
1,10.69,184.72,139,67,7
1,10.69,184.71,151,64,17
1,10.69,184.7,161,60,2
1,10.69,184.7,140,62,10
1,10.69,184.7,140,78,17
1,10.69,184.69,157,71,11
1,10.69,184.69,168,66,18
1,10.69,184.73,155,77,2
1,10.68,184.66,158,59,17
1,10.68,184.64,176,85,17
1,10.68,184.64,162,72,33
1,10.68,184.59,158,48,29
1,10.68,184.58,152,86,16
1,10.68,184.58,167,89,4
1,10.68,184.58,167,71,10
1,10.68,184.54,152,75,19
1,10.68,184.65,161,66,24
1,10.72,185.2,153,69,28
1,10.72,185.21,135,78,23
1,10.72,185.21,140,61,13
1,10.76,185.82,151,74,2
1,10.76,185.82,143,86,6
1,10.76,185.78,138,80,20
1,10.76,185.76,154,65,6
1,10.76,185.74,145,63,5
1,10.76,185.74,145,64,18
1,10.75,185.7,151,83,22
1,10.75,185.69,161,82,4
1,10.75,185.68,149,64,2
1,10.75,185.67,145,69,24
1,10.75,185.66,152,68,33
1,10.75,185.66,149,59,28
1,10.75,185.65,160,66,2
1,10.75,185.65,158,53,9
1,10.75,185.62,145,60,7
1,10.76,185.83,154,80,19
1,10.76,185.85,144,78,21
1,10.76,185.89,139,64,12
1,10.76,185.9,156,61,20
1,10.77,186.27,142,75,15
1,10.77,186.24,149,72,6
1,10.77,186.23,147,88,16
1,10.77,186.23,150,82,2
1,10.77,186.23,157,78,25
1,10.77,186.21,166,94,8
1,10.77,186.18,141,71,4
1,10.75,185.61,147,89,13
1,10.77,186.16,141,76,10
1,10.76,186.08,147,78,2
1,10.76,186.08,152,79,9
1,10.76,186.05,140,74,47
1,10.76,186.04,139,46,19
1,10.76,186.04,151,75,7
1,10.76,186.01,149,78,22
1,10.76,185.98,163,68,17
1,10.77,186.12,167,69,2
1,10.75,185.61,142,68,17
1,10.75,185.61,149,74,23
1,10.75,185.61,156,70,13
1,10.73,185.38,148,93,17
1,10.73,185.37,153,74,21
1,10.73,185.36,144,66,2
1,10.73,185.35,167,56,19
1,10.73,185.35,152,64,12
1,10.73,185.35,134,63,24
1,10.73,185.34,143,61,3
1,10.73,185.4,149,78,16
1,10.73,185.33,160,70,19
1,10.73,185.32,144,80,16
1,10.73,185.31,140,69,7
1,10.73,185.3,149,65,7
1,10.72,185.3,159,70,6
1,10.72,185.28,148,66,14
1,10.72,185.26,151,60,9
1,10.72,185.22,138,45,19
1,10.73,185.32,126,68,36
1,10.87,188.03,153,71,4
1,10.73,185.41,142,71,12
1,10.74,185.41,157,75,16
1,10.75,185.61,129,62,2
1,10.75,185.59,152,76,13
1,10.74,185.57,125,70,12
1,10.74,185.57,152,64,6
1,10.74,185.54,152,57,27
1,10.74,185.54,153,56,18
1,10.74,185.52,147,71,10
1,10.74,185.41,146,84,10
1,10.74,185.51,154,68,11
1,10.74,185.49,146,59,16
1,10.74,185.46,144,61,30
1,10.74,185.43,139,62,24
1,10.74,185.42,152,53,14
1,10.74,185.42,156,56,18
1,10.74,185.41,148,51,6
1,10.74,185.41,154,67,12
1,10.74,185.5,132,57,16
1,11.45,197.42,167,48,24
